call_duration,call_revenue,category,company_size,date,team,units_sold
103.8,1214,electronics,medium,14/03/2017,south,136
162.4,2183,furniture,medium,14/03/2017,northeast,59
120,704,electronics,medium,14/03/2017,midwest,88
316.8,721,furniture,medium,14/03/2017,northeast,38
67.2,7176,electronics,large,14/03/2017,south,469
138.29999999999998,3628,electronics,medium,14/03/2017,northeast,192
441.6,2014,furniture,medium,14/03/2017,west,36
300,1807,appliances,medium,14/03/2017,northeast,613
451.20000000000005,1971,furniture,medium,14/03/2017,northeast,38
-9.600000000000001,690,furniture,small,14/03/2017,west,18
189.9,2027,electronics,medium,14/03/2017,south,129
182.4,1881,electronics,medium,14/03/2017,west,96
61.8,1314,electronics,medium,14/03/2017,midwest,90
64.8,800,electronics,small,14/03/2017,west,41
431.20000000000005,2757,furniture,large,14/03/2017,west,168
182.4,7339,furniture,large,14/03/2017,south,171
432,1304,materials,medium,14/03/2017,northeast,425
429.5,1581,materials,medium,14/03/2017,northeast,450
246.5,427,appliances,small,14/03/2017,south,133
300.5,1711,materials,medium,14/03/2017,west,747
10.799999999999999,3480,electronics,large,14/03/2017,northeast,307
466.40000000000003,378,furniture,small,14/03/2017,south,19
154.2,3822,electronics,large,14/03/2017,west,233
68.5,2364,appliances,medium,14/03/2017,northeast,838
36.6,3238,electronics,large,14/03/2017,west,321
82,1339,materials,large,14/03/2017,northeast,878
47.5,439,appliances,small,14/03/2017,west,221
94.4,1164,furniture,medium,14/03/2017,south,37
-0.5,1962,materials,medium,14/03/2017,west,700
264.9,1698,electronics,medium,07/03/2017,midwest,138
112.5,1261,appliances,medium,07/03/2017,west,467
242.5,3013,appliances,medium,07/03/2017,west,837
197.5,212,appliances,small,07/03/2017,south,92
168.9,527,electronics,small,07/03/2017,west,29
173.4,1654,electronics,medium,07/03/2017,south,132
215.5,300,appliances,small,07/03/2017,west,110
171.9,1237,electronics,medium,07/03/2017,northeast,151
108.89999999999999,2179,electronics,medium,07/03/2017,northeast,169
53,1294,appliances,medium,07/03/2017,south,665
57.599999999999994,1266,electronics,medium,07/03/2017,west,85
269.5,470,appliances,small,07/03/2017,northeast,125
352,1367,furniture,medium,07/03/2017,northeast,53
190.79999999999998,305,electronics,small,07/03/2017,northeast,20
257.5,577,appliances,small,07/03/2017,south,151
227.20000000000002,1941,furniture,medium,07/03/2017,northeast,53
196.5,273,appliances,small,07/03/2017,south,97
278.40000000000003,9037,furniture,large,07/03/2017,northeast,172
506.40000000000003,3046,furniture,medium,07/03/2017,midwest,68
206.4,2407,furniture,medium,07/03/2017,south,51
385,236,materials,small,07/03/2017,west,67
250.4,1669,furniture,medium,07/03/2017,northeast,57
129,645,electronics,medium,07/03/2017,midwest,41
143.1,403,electronics,small,07/03/2017,northeast,30
216.5,407,appliances,small,07/03/2017,south,186
132.29999999999998,650,electronics,small,07/03/2017,northeast,30
165.9,893,electronics,medium,07/03/2017,south,78
154.79999999999998,1838,electronics,medium,07/03/2017,south,133
275.2,614,furniture,small,07/03/2017,west,20
117.89999999999999,2762,electronics,large,07/03/2017,northeast,240
164.4,1432,electronics,medium,07/03/2017,midwest,96
144,4010,electronics,large,07/03/2017,northeast,374
308.5,2580,appliances,medium,07/03/2017,south,763
158.1,1173,electronics,medium,07/03/2017,west,90
546.4,1175,furniture,medium,07/03/2017,northeast,46
297,2525,appliances,medium,07/03/2017,west,815
65.7,1385,electronics,medium,07/03/2017,west,85
110.7,498,electronics,small,07/03/2017,west,32
133,1524,appliances,medium,07/03/2017,west,610
292.8,572,furniture,small,07/03/2017,northeast,12
274.40000000000003,1944,furniture,medium,07/03/2017,south,40
-71.5,569,appliances,small,07/03/2017,northeast,165
152.5,2789,appliances,medium,07/03/2017,west,687
130.79999999999998,2498,electronics,medium,07/03/2017,northeast,182
271,554,appliances,small,07/03/2017,south,163
145,2640,appliances,medium,07/03/2017,west,784
149,492,materials,small,07/03/2017,west,171
246,2484,appliances,medium,07/03/2017,south,596
209.1,3791,electronics,large,07/03/2017,west,243
258.3,467,electronics,small,07/03/2017,northeast,30
234.5,344,appliances,small,07/03/2017,northeast,106
211.5,4576,appliances,large,07/03/2017,northeast,1533
163.5,294,appliances,small,07/03/2017,northeast,185
430.40000000000003,501,furniture,small,07/03/2017,northeast,13
244,3809,furniture,large,07/03/2017,northeast,123
75.89999999999999,2313,electronics,medium,07/03/2017,northeast,155
162.6,361,electronics,small,07/03/2017,northeast,23
448.8,387,furniture,small,07/03/2017,south,11
101.7,5251,electronics,large,07/03/2017,northeast,342
180.6,4145,electronics,large,07/03/2017,south,292
191.1,1358,electronics,medium,07/03/2017,northeast,78
330.5,2284,appliances,medium,07/03/2017,west,504
374,4449,materials,large,07/03/2017,northeast,2082
83.39999999999999,1511,electronics,medium,07/03/2017,south,123
78.5,1050,appliances,medium,07/03/2017,west,333
294.40000000000003,6127,furniture,large,07/03/2017,northeast,166
137.1,566,electronics,small,07/03/2017,northeast,33
177.5,1795,materials,medium,07/03/2017,northeast,536
41,2127,appliances,medium,07/03/2017,west,561
127.19999999999999,2285,electronics,medium,07/03/2017,west,101
77.5,1037,materials,medium,07/03/2017,northeast,413
264.5,394,materials,small,07/03/2017,west,158
425,1053,appliances,medium,07/03/2017,south,662
244,1512,materials,medium,07/03/2017,northeast,466
204.6,4326,electronics,large,07/03/2017,west,228
384,3257,furniture,medium,07/03/2017,south,72
184.8,286,furniture,small,07/03/2017,northeast,9
204,419,appliances,small,07/03/2017,midwest,148
327.20000000000005,645,furniture,small,07/03/2017,south,13
169.79999999999998,2104,electronics,medium,07/03/2017,west,145
206.7,1764,electronics,medium,07/03/2017,south,89
37.6,2321,furniture,medium,07/03/2017,northeast,64
51.3,1301,electronics,medium,07/03/2017,northeast,96
57.6,626,furniture,small,07/03/2017,south,18
81,1583,electronics,medium,07/03/2017,south,91
157,2756,materials,large,07/03/2017,west,1261
432,1769,furniture,medium,07/03/2017,south,48
114,1775,materials,medium,07/03/2017,west,653
418.40000000000003,3878,furniture,large,07/03/2017,northeast,89
202.4,535,furniture,small,07/03/2017,northeast,17
144.29999999999998,643,electronics,medium,07/03/2017,northeast,91
41.4,210,electronics,small,07/03/2017,northeast,15
149.6,2417,furniture,medium,07/03/2017,midwest,72
32,513,appliances,small,07/03/2017,midwest,186
127.5,622,appliances,small,07/03/2017,northeast,172
117,4434,electronics,large,07/03/2017,northeast,268
502.40000000000003,2376,furniture,medium,07/03/2017,northeast,50
266.40000000000003,694,furniture,small,07/03/2017,northeast,16
170.5,1295,appliances,medium,07/03/2017,south,621
165,2042,appliances,medium,07/03/2017,northeast,760
67.5,613,electronics,small,28/02/2017,northeast,37
32.1,2449,electronics,medium,28/02/2017,west,166
177,1581,materials,medium,28/02/2017,west,518
147.9,3137,electronics,large,28/02/2017,west,219
216.5,572,materials,small,28/02/2017,northeast,162
112.5,1684,appliances,medium,28/02/2017,west,606
196.2,2498,electronics,medium,28/02/2017,west,130
167.5,1882,appliances,medium,28/02/2017,northeast,648
476.8,2512,furniture,medium,28/02/2017,west,65
134.5,2747,appliances,medium,28/02/2017,west,715
218.1,2573,electronics,large,28/02/2017,northeast,232
462.40000000000003,2081,furniture,medium,28/02/2017,west,61
261,525,materials,small,28/02/2017,south,163
171.20000000000002,529,furniture,small,28/02/2017,midwest,14
10.5,2188,appliances,medium,28/02/2017,south,709
106.8,2832,electronics,medium,28/02/2017,northeast,153
417.6,1132,furniture,medium,28/02/2017,west,37
306,1815,appliances,medium,28/02/2017,west,582
213,2196,appliances,medium,28/02/2017,south,795
107.1,508,electronics,small,28/02/2017,west,29
264.8,954,furniture,medium,28/02/2017,midwest,75
267.5,218,appliances,small,28/02/2017,northeast,127
327.5,399,appliances,small,28/02/2017,midwest,123
608.8000000000001,10265,furniture,large,28/02/2017,south,195
86.7,1871,electronics,medium,28/02/2017,northeast,128
47.1,268,electronics,small,28/02/2017,west,26
86.1,1075,electronics,medium,28/02/2017,northeast,112
125.39999999999999,4307,electronics,large,28/02/2017,west,278
113.1,329,electronics,small,28/02/2017,west,28
337.6,3059,furniture,medium,28/02/2017,south,82
133.6,2880,furniture,medium,28/02/2017,northeast,74
258,1861,appliances,medium,28/02/2017,west,588
223.2,326,electronics,small,28/02/2017,northeast,31
175.5,639,electronics,small,28/02/2017,south,43
105.6,1494,electronics,medium,28/02/2017,northeast,87
404.5,374,appliances,small,28/02/2017,northeast,84
76.8,746,electronics,medium,28/02/2017,northeast,51
269.4,753,electronics,medium,28/02/2017,west,102
231.5,2243,appliances,medium,28/02/2017,northeast,588
89.1,2445,electronics,medium,28/02/2017,midwest,124
118,6404,materials,large,28/02/2017,midwest,2161
219.20000000000002,3157,furniture,large,28/02/2017,south,118
116.39999999999999,1592,electronics,medium,28/02/2017,west,88
66.89999999999999,383,electronics,small,28/02/2017,south,27
186,1850,appliances,medium,28/02/2017,west,558
229.5,6158,appliances,large,28/02/2017,west,1684
126.6,1530,electronics,medium,28/02/2017,midwest,89
60,4350,electronics,large,28/02/2017,west,337
380.8,2555,furniture,medium,28/02/2017,south,55
628.8000000000001,4778,furniture,large,28/02/2017,northeast,122
41.5,736,appliances,medium,28/02/2017,midwest,303
220.8,719,furniture,small,28/02/2017,northeast,15
226.5,1666,materials,medium,28/02/2017,northeast,708
486.40000000000003,345,furniture,small,28/02/2017,midwest,12
90.89999999999999,358,electronics,small,28/02/2017,northeast,25
314.40000000000003,2368,furniture,medium,28/02/2017,west,76
153.9,1349,electronics,medium,28/02/2017,midwest,87
365.6,1932,furniture,medium,28/02/2017,west,46
49.5,209,electronics,small,28/02/2017,south,27
120.6,1877,electronics,medium,28/02/2017,south,125
60.3,1089,electronics,medium,28/02/2017,northeast,79
156.9,354,electronics,small,28/02/2017,northeast,28
267.59999999999997,2632,electronics,large,28/02/2017,northeast,243
353.6,1078,furniture,small,28/02/2017,midwest,17
130.5,2191,electronics,large,28/02/2017,west,263
476,2616,furniture,medium,28/02/2017,northeast,74
183.5,1042,appliances,medium,28/02/2017,northeast,307
161.1,793,electronics,small,28/02/2017,northeast,46
113.39999999999999,2183,electronics,large,28/02/2017,northeast,279
343.5,2844,materials,medium,28/02/2017,northeast,827
376.8,338,furniture,small,28/02/2017,northeast,13
115.8,3301,electronics,large,28/02/2017,northeast,348
153,3317,materials,medium,28/02/2017,northeast,984
84,1917,electronics,large,28/02/2017,south,173
229.2,214,electronics,small,28/02/2017,northeast,28
490.40000000000003,490,furniture,small,28/02/2017,northeast,11
173.5,1189,materials,medium,28/02/2017,west,406
301,797,appliances,small,28/02/2017,south,222
318.40000000000003,1162,furniture,small,28/02/2017,south,18
149.5,1307,appliances,medium,28/02/2017,northeast,624
42.9,2146,electronics,medium,28/02/2017,south,156
556.8000000000001,792,furniture,small,28/02/2017,northeast,13
61.5,4441,electronics,large,28/02/2017,west,303
343.20000000000005,603,furniture,small,28/02/2017,west,14
180.29999999999998,538,electronics,small,28/02/2017,northeast,28
179.5,2008,materials,medium,28/02/2017,west,507
175,7561,appliances,large,28/02/2017,northeast,1573
364.5,705,appliances,small,28/02/2017,northeast,205
259,348,materials,small,28/02/2017,northeast,131
135,1434,electronics,medium,28/02/2017,northeast,143
102.89999999999999,1359,electronics,medium,28/02/2017,west,140
160.5,5842,appliances,large,28/02/2017,south,1600
462.40000000000003,824,furniture,medium,28/02/2017,west,58
132,2403,furniture,medium,28/02/2017,midwest,71
214.79999999999998,1762,electronics,medium,28/02/2017,west,129
179.5,419,materials,small,28/02/2017,midwest,130
254.5,5910,appliances,large,28/02/2017,west,1347
117.89999999999999,4876,electronics,large,28/02/2017,northeast,349
61.6,1833,furniture,medium,28/02/2017,midwest,36
141.6,1351,furniture,large,28/02/2017,northeast,81
276.5,406,appliances,small,21/02/2017,northeast,184
-108,6713,furniture,large,21/02/2017,northeast,149
238,362,appliances,small,21/02/2017,northeast,127
146.4,2741,furniture,medium,21/02/2017,west,66
85.5,272,appliances,small,21/02/2017,midwest,102
70.8,1424,electronics,medium,21/02/2017,midwest,97
117.5,4964,appliances,large,21/02/2017,west,1371
332,2364,furniture,medium,21/02/2017,northeast,58
102.6,2481,electronics,large,21/02/2017,northeast,134
321.6,2492,furniture,medium,21/02/2017,midwest,58
298,1613,appliances,medium,21/02/2017,west,397
184,1098,appliances,medium,21/02/2017,northeast,823
103.5,2724,electronics,medium,21/02/2017,midwest,178
230.4,3176,furniture,medium,21/02/2017,west,80
162.29999999999998,996,electronics,medium,21/02/2017,northeast,115
105.89999999999999,1270,electronics,medium,21/02/2017,midwest,135
-35.5,389,materials,small,21/02/2017,south,139
95.39999999999999,1815,electronics,medium,21/02/2017,west,161
119.69999999999999,484,electronics,small,21/02/2017,northeast,37
76.8,431,electronics,small,21/02/2017,northeast,33
89.1,1826,electronics,medium,21/02/2017,midwest,133
404,2187,furniture,medium,21/02/2017,northeast,68
211,5725,materials,large,21/02/2017,south,1597
166.2,6686,electronics,large,21/02/2017,south,380
179.20000000000002,1713,furniture,medium,21/02/2017,south,58
48.800000000000004,1797,furniture,medium,21/02/2017,west,54
126.5,1707,appliances,medium,21/02/2017,west,629
106.2,650,electronics,small,21/02/2017,northeast,41
222.4,2780,furniture,medium,21/02/2017,south,54
284.8,2925,furniture,medium,21/02/2017,south,64
326.5,597,appliances,small,21/02/2017,south,154
187.20000000000002,334,furniture,small,21/02/2017,northeast,15
135.6,6392,electronics,large,21/02/2017,west,486
210.5,543,materials,small,21/02/2017,midwest,184
165.5,649,appliances,small,21/02/2017,northeast,167
24.9,1708,electronics,medium,21/02/2017,south,138
307.5,2292,appliances,medium,21/02/2017,northeast,683
242.4,2251,furniture,medium,21/02/2017,midwest,58
108.6,482,electronics,small,21/02/2017,south,23
403.20000000000005,476,furniture,small,21/02/2017,west,9
168.5,272,appliances,small,21/02/2017,northeast,86
339.20000000000005,727,furniture,small,21/02/2017,northeast,18
275,2332,appliances,medium,21/02/2017,west,701
40.5,5963,appliances,large,21/02/2017,south,1806
206.4,303,electronics,small,21/02/2017,northeast,19
153.9,2748,electronics,medium,21/02/2017,south,172
492,446,furniture,small,21/02/2017,west,10
452.8,2887,furniture,medium,21/02/2017,west,71
230.5,2007,materials,medium,21/02/2017,northeast,534
123,2525,appliances,medium,21/02/2017,midwest,689
66.6,3026,electronics,large,21/02/2017,northeast,271
189.29999999999998,1526,electronics,medium,21/02/2017,west,83
412.5,1736,appliances,medium,21/02/2017,west,683
95.7,609,electronics,small,21/02/2017,west,36
148.2,2358,electronics,medium,21/02/2017,northeast,161
103.2,3479,electronics,large,21/02/2017,northeast,210
664,6855,furniture,large,21/02/2017,west,141
168,1894,electronics,large,21/02/2017,midwest,266
45.9,286,electronics,small,21/02/2017,northeast,25
93.5,4390,appliances,large,21/02/2017,northeast,1830
233.5,2926,materials,medium,21/02/2017,northeast,704
304,2881,appliances,medium,21/02/2017,northeast,957
65.1,517,electronics,small,21/02/2017,midwest,41
106.5,1790,appliances,medium,21/02/2017,south,588
189.29999999999998,466,electronics,small,21/02/2017,west,36
-88.5,665,appliances,small,21/02/2017,northeast,166
184,3305,furniture,medium,21/02/2017,northeast,71
108.6,2679,electronics,medium,21/02/2017,west,174
238,1906,appliances,medium,21/02/2017,northeast,681
47.4,8762,electronics,large,21/02/2017,west,425
177.5,5530,materials,large,21/02/2017,west,1633
215.1,3015,electronics,medium,21/02/2017,west,138
604.8000000000001,2833,furniture,medium,21/02/2017,west,81
91.2,1036,electronics,medium,21/02/2017,south,115
194,1496,materials,medium,21/02/2017,west,517
227.5,272,appliances,small,21/02/2017,northeast,88
110,341,materials,small,21/02/2017,south,148
456,448,furniture,small,21/02/2017,west,12
272.8,2429,furniture,medium,21/02/2017,west,57
81.3,3031,electronics,large,21/02/2017,south,275
305.6,4956,furniture,large,21/02/2017,west,88
-15,1178,electronics,medium,21/02/2017,northeast,133
332,610,furniture,small,21/02/2017,northeast,13
328.8,2688,furniture,medium,21/02/2017,northeast,61
356,2196,furniture,medium,21/02/2017,northeast,53
234.4,2532,furniture,medium,21/02/2017,northeast,51
200.5,5210,appliances,large,21/02/2017,south,2199
217,1431,appliances,medium,21/02/2017,northeast,436
393.6,605,furniture,small,21/02/2017,west,11
67.5,1242,materials,medium,21/02/2017,west,402
225.6,874,electronics,medium,21/02/2017,northeast,106
403.20000000000005,9621,furniture,large,21/02/2017,west,151
182.4,1660,electronics,medium,21/02/2017,south,78
245,3521,materials,medium,21/02/2017,west,802
217,2074,appliances,medium,21/02/2017,west,635
125.5,2579,appliances,large,21/02/2017,south,887
251,645,materials,small,21/02/2017,west,180
479.5,731,appliances,medium,21/02/2017,northeast,528
116.1,2244,electronics,medium,21/02/2017,northeast,132
106,4622,materials,large,21/02/2017,midwest,1544
79.2,2971,electronics,medium,14/02/2017,south,185
269,2519,materials,medium,14/02/2017,northeast,672
126.6,3398,electronics,large,14/02/2017,west,288
112.5,421,electronics,small,14/02/2017,west,23
175.20000000000002,1615,furniture,medium,14/02/2017,northeast,41
144,371,materials,small,14/02/2017,south,189
122.69999999999999,4884,electronics,large,14/02/2017,northeast,274
82,135,appliances,small,14/02/2017,northeast,73
372.8,1763,furniture,medium,14/02/2017,northeast,66
144,705,furniture,small,14/02/2017,midwest,17
142.5,2000,electronics,medium,14/02/2017,west,148
239.5,649,appliances,small,14/02/2017,northeast,174
331.20000000000005,702,furniture,small,14/02/2017,west,26
277.6,350,furniture,small,14/02/2017,midwest,9
80.1,586,electronics,small,14/02/2017,northeast,43
93.3,4190,electronics,medium,14/02/2017,northeast,194
170,248,materials,small,14/02/2017,northeast,136
376,1355,appliances,medium,14/02/2017,west,542
72.6,2538,electronics,medium,14/02/2017,west,155
173.7,548,electronics,small,14/02/2017,west,30
27,477,appliances,small,14/02/2017,west,191
218,1553,appliances,medium,14/02/2017,midwest,415
139.5,1458,electronics,medium,14/02/2017,northeast,143
401.6,1917,furniture,medium,14/02/2017,northeast,41
139.5,2150,electronics,medium,14/02/2017,northeast,137
310.5,550,materials,small,14/02/2017,west,149
130.4,1992,furniture,medium,14/02/2017,west,51
173.60000000000002,2901,furniture,medium,14/02/2017,midwest,77
147.6,1943,electronics,medium,14/02/2017,south,128
374.40000000000003,2848,furniture,medium,14/02/2017,south,70
297.6,2035,furniture,medium,14/02/2017,northeast,58
402,450,appliances,small,14/02/2017,south,146
153,2412,appliances,medium,14/02/2017,south,681
452,7021,furniture,large,14/02/2017,midwest,152
173.1,3929,electronics,large,14/02/2017,south,303
302.40000000000003,952,furniture,medium,14/02/2017,northeast,36
166.2,1916,electronics,medium,14/02/2017,west,116
126,394,electronics,small,14/02/2017,south,34
246.4,2757,furniture,medium,14/02/2017,northeast,58
178.4,408,furniture,small,14/02/2017,south,13
154.79999999999998,1803,electronics,medium,14/02/2017,south,87
72,787,electronics,medium,14/02/2017,northeast,84
402.40000000000003,1786,furniture,medium,14/02/2017,northeast,47
254.7,1301,electronics,medium,14/02/2017,northeast,105
255,396,appliances,small,14/02/2017,west,118
200.1,351,electronics,small,14/02/2017,northeast,38
312,547,furniture,small,14/02/2017,northeast,10
214.5,503,electronics,small,14/02/2017,west,35
233.7,2030,electronics,medium,14/02/2017,northeast,140
199.2,456,electronics,small,14/02/2017,south,27
379,1211,appliances,medium,14/02/2017,west,382
154.5,2206,electronics,medium,14/02/2017,west,150
47.1,3906,electronics,large,14/02/2017,northeast,386
122.4,818,furniture,small,14/02/2017,midwest,13
194.5,1856,materials,medium,14/02/2017,west,403
71.39999999999999,1789,electronics,medium,14/02/2017,west,104
162,2695,electronics,medium,14/02/2017,northeast,153
44.4,2038,electronics,medium,14/02/2017,northeast,137
308.8,918,furniture,small,14/02/2017,west,16
158.4,1268,electronics,medium,14/02/2017,south,101
25.2,2004,electronics,medium,14/02/2017,northeast,176
135.9,338,electronics,small,14/02/2017,northeast,34
338,1920,appliances,medium,14/02/2017,northeast,812
137.6,3154,furniture,medium,14/02/2017,northeast,67
366.5,1456,appliances,medium,14/02/2017,south,445
80.7,1416,electronics,medium,14/02/2017,midwest,127
94.5,3657,appliances,large,14/02/2017,south,1986
212.8,1961,furniture,medium,14/02/2017,northeast,55
-27.9,2796,electronics,medium,14/02/2017,northeast,161
397,2546,materials,large,14/02/2017,west,1389
416,404,furniture,small,14/02/2017,northeast,10
6.6,3374,electronics,large,14/02/2017,south,355
156.9,1541,electronics,medium,14/02/2017,west,82
79.2,205,electronics,small,14/02/2017,northeast,21
80.39999999999999,260,electronics,small,14/02/2017,northeast,30
416,9359,furniture,large,14/02/2017,northeast,211
226.5,919,appliances,medium,14/02/2017,south,484
150.29999999999998,896,electronics,small,14/02/2017,west,42
416,2633,furniture,medium,14/02/2017,west,68
163.20000000000002,2373,furniture,medium,14/02/2017,northeast,53
136.8,3788,furniture,large,14/02/2017,west,115
55.8,440,electronics,small,14/02/2017,midwest,31
94.8,1278,electronics,medium,14/02/2017,northeast,118
143.7,1518,electronics,medium,14/02/2017,south,102
172.8,2027,furniture,medium,14/02/2017,midwest,64
221,912,appliances,medium,14/02/2017,west,402
24,890,electronics,medium,14/02/2017,west,93
177,5121,materials,large,14/02/2017,northeast,1307
299.5,1545,appliances,medium,14/02/2017,west,453
304,4187,furniture,medium,14/02/2017,northeast,75
254.4,10738,furniture,large,14/02/2017,west,207
252,7012,furniture,large,14/02/2017,northeast,129
150,2813,appliances,large,14/02/2017,northeast,1357
191.1,1543,electronics,medium,14/02/2017,west,101
107.39999999999999,221,electronics,small,14/02/2017,northeast,20
387.5,560,appliances,small,14/02/2017,south,139
79.5,2306,materials,medium,14/02/2017,northeast,909
324.8,2342,furniture,medium,14/02/2017,west,48
185.5,1677,appliances,medium,14/02/2017,midwest,552
634.4000000000001,2945,furniture,medium,14/02/2017,northeast,67
117.89999999999999,1977,electronics,medium,07/02/2017,west,114
316.5,3037,appliances,medium,07/02/2017,west,775
105,1393,appliances,medium,07/02/2017,northeast,423
117.89999999999999,242,electronics,small,07/02/2017,northeast,21
332,1942,furniture,medium,07/02/2017,northeast,68
199.20000000000002,1344,furniture,medium,07/02/2017,northeast,55
172.79999999999998,1635,electronics,medium,07/02/2017,south,91
240.8,3748,furniture,medium,07/02/2017,south,76
220,6317,furniture,large,07/02/2017,midwest,139
74.1,223,electronics,small,07/02/2017,west,24
60.599999999999994,1855,electronics,medium,07/02/2017,northeast,154
164.5,665,appliances,small,07/02/2017,northeast,164
44.1,1591,electronics,medium,07/02/2017,northeast,106
314,420,appliances,small,07/02/2017,west,213
371.20000000000005,349,furniture,small,07/02/2017,northeast,12
109.60000000000001,2152,furniture,medium,07/02/2017,west,51
298.40000000000003,789,furniture,small,07/02/2017,northeast,12
233.1,1921,electronics,medium,07/02/2017,west,159
68,269,furniture,small,07/02/2017,west,6
117.89999999999999,323,electronics,small,07/02/2017,south,27
445.6,3190,furniture,medium,07/02/2017,west,64
242.4,576,furniture,small,07/02/2017,south,17
75.3,1060,electronics,medium,07/02/2017,south,92
243.29999999999998,613,electronics,small,07/02/2017,northeast,38
151.2,422,electronics,small,07/02/2017,south,25
126.3,1085,electronics,medium,07/02/2017,northeast,84
121.5,244,materials,small,07/02/2017,northeast,143
255,3685,appliances,medium,07/02/2017,west,751
96.6,291,electronics,small,07/02/2017,south,16
141.9,221,electronics,small,07/02/2017,northeast,29
136.5,580,electronics,small,07/02/2017,west,38
167,5779,appliances,large,07/02/2017,west,1570
36.9,2092,electronics,medium,07/02/2017,south,113
484,1547,materials,medium,07/02/2017,northeast,558
88.5,2229,electronics,large,07/02/2017,south,284
188.5,1804,appliances,medium,07/02/2017,west,647
34.5,467,appliances,small,07/02/2017,west,154
387.20000000000005,2250,furniture,large,07/02/2017,west,59
243,2505,materials,medium,07/02/2017,west,731
246.4,697,furniture,small,07/02/2017,northeast,12
105.6,353,electronics,small,07/02/2017,south,23
-4.5,1889,appliances,medium,07/02/2017,northeast,568
82.5,2970,electronics,large,07/02/2017,northeast,257
95.7,364,electronics,small,07/02/2017,northeast,28
161.7,1168,electronics,medium,07/02/2017,west,109
565.6,663,furniture,small,07/02/2017,west,17
409.6,6029,furniture,large,07/02/2017,midwest,154
460.8,3153,furniture,medium,07/02/2017,northeast,85
204,3591,furniture,medium,07/02/2017,west,66
470.40000000000003,457,furniture,small,07/02/2017,south,11
54.6,429,electronics,small,07/02/2017,south,36
331.20000000000005,448,furniture,small,07/02/2017,west,8
98.1,1505,electronics,medium,07/02/2017,northeast,125
168,3743,appliances,large,07/02/2017,northeast,1105
191.1,1066,electronics,medium,07/02/2017,west,83
137.5,4052,materials,large,07/02/2017,northeast,1580
202.5,776,materials,small,07/02/2017,west,226
365.6,744,furniture,small,07/02/2017,south,20
525.6,1532,furniture,medium,07/02/2017,northeast,77
129,2625,electronics,medium,07/02/2017,south,137
100,2114,materials,medium,07/02/2017,west,681
117.6,1355,electronics,medium,07/02/2017,west,119
236.8,4354,furniture,large,07/02/2017,northeast,165
174,1469,electronics,medium,07/02/2017,south,122
246.6,2980,electronics,large,07/02/2017,northeast,197
98.39999999999999,3646,electronics,medium,07/02/2017,south,164
255.5,5513,appliances,large,07/02/2017,northeast,1629
168.8,450,furniture,small,07/02/2017,south,10
69.3,2249,electronics,medium,07/02/2017,northeast,137
427.20000000000005,901,furniture,small,07/02/2017,midwest,23
136.79999999999998,2331,electronics,medium,07/02/2017,northeast,136
58,3786,appliances,large,07/02/2017,northeast,1331
163.79999999999998,4472,electronics,large,07/02/2017,northeast,350
126,5716,electronics,large,07/02/2017,northeast,424
410.40000000000003,943,furniture,small,07/02/2017,northeast,18
35.699999999999996,503,electronics,small,07/02/2017,west,30
240.8,2381,furniture,medium,07/02/2017,midwest,65
560,2085,furniture,large,07/02/2017,northeast,132
408.8,1972,furniture,medium,07/02/2017,northeast,59
556,530,furniture,small,07/02/2017,west,16
99.6,250,electronics,small,07/02/2017,south,26
106,501,materials,small,07/02/2017,south,143
48,130,appliances,small,07/02/2017,west,67
595.2,2352,furniture,medium,07/02/2017,northeast,58
125.69999999999999,494,electronics,small,07/02/2017,south,37
275.2,2182,furniture,medium,07/02/2017,west,76
276.8,1176,furniture,medium,07/02/2017,west,36
118.8,1136,electronics,medium,07/02/2017,west,111
144.29999999999998,421,electronics,small,07/02/2017,west,31
173.1,3835,electronics,large,07/02/2017,northeast,282
106.5,2481,electronics,medium,07/02/2017,northeast,131
323.20000000000005,6567,furniture,large,07/02/2017,west,137
295.2,2252,furniture,medium,07/02/2017,south,68
88.5,4094,materials,large,07/02/2017,south,1344
105,1892,electronics,medium,07/02/2017,south,154
152.1,1178,electronics,medium,07/02/2017,west,102
126.3,367,electronics,small,07/02/2017,northeast,29
126,2757,materials,large,07/02/2017,west,1268
248,685,furniture,small,07/02/2017,northeast,15
147.6,2012,electronics,medium,07/02/2017,midwest,144
-12.299999999999999,1322,electronics,medium,31/01/2017,south,77
31.2,2186,electronics,medium,31/01/2017,northeast,111
153.6,217,electronics,small,31/01/2017,northeast,17
179.1,3770,electronics,large,31/01/2017,south,300
182,1437,appliances,medium,31/01/2017,west,368
383.20000000000005,287,furniture,small,31/01/2017,northeast,9
412.8,2212,furniture,medium,31/01/2017,northeast,57
309,597,materials,small,31/01/2017,south,180
116.80000000000001,543,furniture,small,31/01/2017,south,10
179,583,appliances,small,31/01/2017,south,141
473.6,437,furniture,small,31/01/2017,south,11
76.5,272,electronics,small,31/01/2017,west,27
212.1,2722,electronics,large,31/01/2017,northeast,173
39.5,5667,appliances,large,31/01/2017,midwest,1877
280.5,1535,appliances,medium,31/01/2017,northeast,592
164.4,844,electronics,medium,31/01/2017,northeast,100
260,2817,materials,medium,31/01/2017,northeast,908
-1,1698,materials,medium,31/01/2017,northeast,449
155,607,appliances,small,31/01/2017,northeast,180
-19.5,534,electronics,small,31/01/2017,northeast,34
514.4,446,furniture,small,31/01/2017,south,13
